EQUIPMENT_CODE;EQUIDESCR;STATUS;VALID_FROM;VALID_TO;CATEGORY;LAST_MODIFICATIONTIMESTAMP;OBJECT_TYPE;MAIN_PLANT;LOCATION;ROOM;PLANTSECTION;ABC_INDICATOR;SORT_FIELD;FUNCT_LOC;
F10004532;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C507;+05,22 M;;B;DOK-P:01\;HOE-M-A-033-P01;
F10004533;Kreiselppe. (Magnetkupplung);I0100;Tue Jan 29 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004534;Kreiselppe. (Magnetkupplung);I0100;Tue Jan 29 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004535;Kreiselppe. (Magnetkupplung);I0100;Tue Dec 11 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004536;Kreiselppe. (Magnetkupplung);I0100;Tue Jun 24 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\KOMB-090E;HOE-M-A-033-P06;
F10004537;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 24 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004538;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Feb 20 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01;APP-M-A-000-POOL;
F10004539;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Tue Feb 12 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\KOMB-319;APP-M-A-000-POOL;
F10004540;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Mon Feb 21 00:00:00 CET 2011;M;Mon Feb 21 00:00:00 CET 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-036-P02;
F10004540;Kreiselppe. (Magnetkupplung);I0100;Mon Feb 21 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Mon Feb 21 00:00:00 CET 2011;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004541;Kreiselppe. (Magnetkupplung);I0100;Tue Sep 08 00:00:00 CEST 2009;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\KOMB-196;APP-M-A-000-POOL;
F10004542;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004543;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\KOMB-096E;APP-M-A-000-POOL;
F10004544;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\KOMB-095E;HOE-M-A-036-P06;
F10004545;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-036-P07;
F10004546;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Tue May 12 00:00:00 CEST 2009;Mon Mar 07 00:00:00 CET 2011;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C410;;;B;DOK-P:01\KOMB-268;APP-M-A-000-POOL;
F10004546;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Mon Mar 07 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\KOMB-268;HOE-M-A-051-P04;
F10004547;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Apr 02 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\\KOMB-323;HOE-M-A-036-P09;
F10004548;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-036-P15;
F10004549;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-036-P16;
F10004550;Kreiselppe. (Magnetkupplung);I0100;Thu Apr 24 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-VERSCHROTTETE;
F10004551;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-036-P19;
F10004552;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Jun 11 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;EG;;B;DOK-P:01\KOMB-162;APP-M-A-000-POOL;
F10004553;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Fri Feb 22 00:00:00 CET 2008;Mon Jan 11 00:00:00 CET 2010;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C509;+00,00 M;;B;DOK-P:01\KOMB-107;HOE-M-A-036-P24;
F10004553;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Mon Jan 11 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\KOMB-107;APP-M-A-000-POOL;
F10004554;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-036-P25;
F10004555;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-036-P26;
F10004556;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 31 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004557;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004558;Kreiselppe. (Magnetkupplung) SCHROTT;I0100;Thu Feb 28 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004559;Kreiselppe. (Magnetkupplung);I0100;Thu Jun 25 00:00:00 CEST 2009;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004560;Kreiselppe. (Magnetkupplung);I0100;Fri May 02 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004561;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Oct 10 00:00:00 CEST 2007;Tue Aug 31 00:00:00 CEST 2010;M;Tue Aug 31 00:00:00 CEST 2010;W;0894;C509;+00,00 M;;B;DOK-P:01\;HOE-M-A-038-P08;
F10004561;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Tue Aug 31 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Tue Aug 31 00:00:00 CEST 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004562;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Apr 02 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\\KOMB-324;HOE-M-A-038-P09;
F10004563;Kreiselppe. (Magnetkupplung);I0100;Thu Feb 14 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\;HOE-M-A-051-P01;
F10004564;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Tue Apr 07 00:00:00 CEST 2009;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\KOMB-175;APP-M-A-000-POOL;
F10004565;Kreiselppe. (Magnetkupplung);I0100;Fri Aug 15 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004566;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\KOMB-153;APP-M-A-000-POOL;
F10004567;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Mon May 05 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C509;+00,00 M;;B;DOK-P:01\KOMB-333;HOE-M-A-040-P05;
F10004568;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004569;Kreiselppe. (Magnetkupplung);I0100;Mon Dec 17 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004570;Kreiselppe. (Magnetkupplung);I0100;Mon Dec 17 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004571;Kreiselppe./ Peripheral (Magnetk.) Block;I0100;Thu Apr 10 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\KOMB-326;HOE-M-A-050-P03;
F10004572;Kreiselppe. (Magnetkupplung);I0100;Tue Jan 22 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+09,19 M;;B;DOK-P:01\;HOE-M-A-050-P04;
F10004573;Kreiselppe. (Magnetkupplung);I0100;Wed Feb 13 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004574;Kreiselppe. (Magnetkupplung);I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\;HOE-M-A-050-P06;
F10004575;Kreiselppe. (Magnetkupplung);I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\;HOE-M-A-050-P07;
F10004576;Kreiselppe. (Packung);I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\;HOE-M-A-050-P08;
F10004577;Kreiselppe. (Magnetkupplung);I0100;Tue Feb 26 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\BGI-022\;HOE-M-A-050-P09;
F10004578;Kreiselppe. (Magnetkupplung);I0100;Wed Jul 22 00:00:00 CEST 2009;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502S;+00,00 M;;B;DOK-P:01\BGI-022\;HOE-M-A-050-P10;
F10004579;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004580;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Wed Nov 05 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;;W;0894;C410;;;B;DOK-P:01\KOMB-335;APP-M-A-000-POOL;
F10004582;Kreiselppe. (Magnetkupplung);I0100;Thu Jun 12 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;EG-NOT;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004583;Kreiselppe. (Magnetkupplung);I0100;Tue Jan 22 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\;HOE-M-A-051-P11;
F10004584;Kreiselppe. (Magnetkupplung);I0100;Tue Feb 26 00:00:00 CET 2008;Mon Jan 11 00:00:00 CET 2010;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004584;Kreiselppe. (Magnetkupplung);I0100;Mon Jan 11 00:00:00 CET 2010;Mon Jan 11 00:00:00 CET 2010;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C502S;+00,40 M;;B;DOK-P:01\;HOE-M-A-005-P02;
F10004584;Kreiselppe. (Magnetkupplung);I0100;Mon Jan 11 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004585;Kreiselppe. (Magnetkupplung);I0100;Mon Dec 10 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004586;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Thu Feb 14 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\KOMB-277;HOE-M-A-052-P03;
F10004587;Kreiselppe. (Magnetkupplung) SCHROTT;I0100;Tue Feb 26 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004588;Kreiselppe. (Magnetkupplung);I0100;Tue Dec 18 00:00:00 CET 2007;Tue Sep 07 00:00:00 CEST 2010;M;Tue Sep 07 00:00:00 CEST 2010;W;0894;C502N;+00,00 M;;B;DOK-P:01\;HOE-M-A-051-P07;
F10004588;Kreiselppe. (Magnetkupplung);I0100;Tue Sep 07 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Tue Sep 07 00:00:00 CEST 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-LAGERNDE;
F10004589;Kreiselppe. (Magnetkupplung);I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\;HOE-M-A-051-P09;
F10004590;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004591;Kreiselppe. (Magnetkupplung);I0100;Thu Feb 14 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\BGI-022\;HOE-M-A-052-P02;
F10004592;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004593;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+00,00 M;;B;DOK-P:01\;HOE-M-A-052-P04;
F10004594;Kreiselppe. (Magnetkupplung);I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C502N;+06,00 M;;B;DOK-P:01\;HOE-M-A-052-P06;
F10004595;Kreiselppe. (Magnetkupplung);I0100;Thu Dec 06 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004596;Kreiselppe. (Magnetkupplung);I0100;Wed Jul 22 00:00:00 CEST 2009;Fri Dec 31 00:00:00 CET 9999;M;;W;0894;C410;EG;;B;DOK-P:01\BGI-022\KOMB-230E;APP-M-A-000-LAGERNDE;
F10004597;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Wed Oct 13 00:00:00 CEST 2010;M;Wed Oct 13 00:00:00 CEST 2010;W;0894;C432;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P01;
F10004597;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 13 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Oct 13 00:00:00 CEST 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004598;Kreiselppe. (Abdichtung ?);I0100;Wed Nov 14 00:00:00 CET 2007;Tue May 25 00:00:00 CEST 2010;M;Tue Oct 05 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004598;Kreiselppe. (Abdichtung ?);I0100;Tue May 25 00:00:00 CEST 2010;Tue Oct 05 00:00:00 CEST 2010;M;Tue Oct 05 00:00:00 CEST 2010;W;0894;C432;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P02;
F10004598;Kreiselppe. (Abdichtung ?);I0100;Tue Oct 05 00:00:00 CEST 2010;Fri Dec 31 00:00:00 CET 9999;M;Tue Oct 05 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004599;Kreiselppe. (Faltenbalg);I0100;Wed Oct 10 00:00:00 CEST 2007;Mon Jan 11 00:00:00 CET 2010;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C432;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P03;
F10004599;Kreiselppe. (Faltenbalg);I0100;Mon Jan 11 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C533;;;B;DOK-P:01\;APP-M;
F10004600;Kreiselppe. (Gleitring);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C432;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P06;
F10004601;Kreiselppe. (Abdichtung ?);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C432;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P14;
F10004602;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C432;+00,00 M;;B;DOK-P:01\;HOE-M-A-055-P15;
F10004603;Kreiselppe. (Gleitring);I0100;Tue Dec 11 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\KOMB-035E;APP-M-A-000-POOL;
F10004604;Kreiselppe. (Magnetkuppl.) Blockbauweise;I0100;Tue Mar 11 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004605;Kreiselppe. (Magnetkupplung);I0100;Tue Nov 13 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004606;Kreiselppe. (Magnetkupplung);I0100;Fri Dec 21 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004607;Kreiselppe. (Magnetkupplung);I0100;Thu Apr 03 00:00:00 CEST 2008;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\KOMB-234E;APP-M-A-000-POOL;
F10004608;Kreiselppe. (Abdichtung ?);I0100;Fri Dec 21 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004609;Kreiselppe. (Magnetkupplung);I0100;Mon Jan 14 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004610;Kreiselppe. (Gleitring);I0100;Wed Oct 10 00:00:00 CEST 2007;Mon Jan 17 00:00:00 CET 2011;M;Mon Jan 17 00:00:00 CET 2011;W;0894;C533;+03,70 M;;B;DOK-81B1705\;HOE-M-A-081-P17;
F10004610;Kreiselppe. (Gleitring);I0100;Mon Jan 17 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Mon Jan 17 00:00:00 CET 2011;W;0894;C410;+03,70 M;;B;DOK-81B1705\;APP-M-A-000-LAGERNDE;
F10004611;Kreiselppe. (Gleitring);I0100;Thu Jan 10 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004612;Kreiselppe. (Gleitring);I0100;Thu Jan 10 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004613;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Nov 05 00:00:00 CET 2010;M;Fri Nov 05 00:00:00 CET 2010;W;0894;C533;+00,00 M;;B;DOK-P:01\;HOE-M-A-081-P04;
F10004613;Kreiselppe. (Magnetkupplung);I0100;Fri Nov 05 00:00:00 CET 2010;Fri Dec 31 00:00:00 CET 9999;M;Fri Nov 05 00:00:00 CET 2010;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004614;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Thu Feb 10 00:00:00 CET 2011;M;Thu Feb 10 00:00:00 CET 2011;W;0894;C533;+00,00 M;;B;DOK-P:01\;HOE-M-A-081-P05;
F10004614;Kreiselppe. (Magnetkupplung);I0100;Thu Feb 10 00:00:00 CET 2011;Fri Dec 31 00:00:00 CET 9999;M;Thu Feb 10 00:00:00 CET 2011;W;0894;C410;+00,00 M;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004615;Kreiselppe. (Magnetkupplung);I0100;Tue Dec 11 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004616;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C535;-01,25 M;;B;DOK-P:01\;HOE-M-A-081-P11;
F10004617;Kreiselppe. (Gleitring);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004618;Kreiselppe. (Magnetkupplung);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Thu Mar 31 00:00:00 CEST 2011;W;0894;C533;+00,00 M;;B;DOK-P:01\;HOE-M-A-081-P15;
F10004619;Kreiselppe. (Abdichtung ?);I0100;Wed Oct 10 00:00:00 CEST 2007;Fri Dec 31 00:00:00 CET 9999;M;Mon Dec 21 00:00:00 CET 2009;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004620;Kreiselppe. (Gleitring);I0100;Mon Dec 03 00:00:00 CET 2007;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
F10004621;Kreiselppe. (Gleitring) SCHROTT;I0100;Wed Jan 16 00:00:00 CET 2008;Fri Dec 31 00:00:00 CET 9999;M;Wed Jul 14 00:00:00 CEST 2010;W;0894;C410;;;B;DOK-P:01\;APP-M-A-000-POOL;
